P_max,Algorithm,iters_needed_mean,iters_needed_median,iters_needed_std,auc_mean,auc_std,final_mean
10.0,CSO,24.2,23.5,13.120975573485381,390.9642735348864,8.10770583678886,4.02807910497889
10.0,FPA,33.1,21.0,26.33040068058213,382.90419266778906,12.980926690573547,4.0049383380814945
